label,delta_x,delta_total,velocity,angle,delta_tip2,dist_thumb,dist_index,dist_middle,dist_ring,dist_pinky,index_ratio
2,112,141.82,2.364,-0.66,95.131,82.006,206.247,45.011,27.313,37.216,5.649
2,112,141.82,2.364,-0.66,95.131,82.006,206.247,45.011,27.313,37.216,5.649
2,112,141.82,2.364,-0.66,95.131,82.006,206.247,45.011,27.313,37.216,5.649
2,112,141.82,2.364,-0.66,95.131,82.006,206.247,45.011,27.313,37.216,5.649
2,112,141.82,2.364,-0.66,95.131,82.006,206.247,45.011,27.313,37.216,5.649
2,112,141.82,2.364,-0.66,95.131,82.006,206.247,45.011,27.313,37.216,5.649
2,112,141.82,2.364,-0.66,95.131,82.006,206.247,45.011,27.313,37.216,5.649
2,112,141.82,2.364,-0.66,95.131,82.006,206.247,45.011,27.313,37.216,5.649
2,112,141.82,2.364,-0.66,95.131,82.006,206.247,45.011,27.313,37.216,5.649
2,112,141.82,2.364,-0.66,95.131,82.006,206.247,45.011,27.313,37.216,5.649
2,112,141.82,2.364,-0.66,95.131,82.006,206.247,45.011,27.313,37.216,5.649
2,112,141.82,2.364,-0.66,95.131,82.006,206.247,45.011,27.313,37.216,5.649
2,112,141.82,2.364,-0.66,95.131,82.006,206.247,45.011,27.313,37.216,5.649
2,112,141.82,2.364,-0.66,95.131,82.006,206.247,45.011,27.313,37.216,5.649
2,112,141.82,2.364,-0.66,95.131,82.006,206.247,45.011,27.313,37.216,5.649
2,112,141.82,2.364,-0.66,95.131,82.006,206.247,45.011,27.313,37.216,5.649
2,112,141.82,2.364,-0.66,95.131,82.006,206.247,45.011,27.313,37.216,5.649
2,112,141.82,2.364,-0.66,95.131,82.006,206.247,45.011,27.313,37.216,5.649
2,112,141.82,2.364,-0.66,95.131,82.006,206.247,45.011,27.313,37.216,5.649
2,112,141.82,2.364,-0.66,95.131,82.006,206.247,45.011,27.313,37.216,5.649
2,112,141.82,2.364,-0.66,95.131,82.006,206.247,45.011,27.313,37.216,5.649
2,112,141.82,2.364,-0.66,95.131,82.006,206.247,45.011,27.313,37.216,5.649
2,83,146.731,2.446,-0.97,77.666,78.058,205.197,39.623,28.636,111.665,3.421
2,90,147.611,2.46,-0.915,88.645,85.094,201.817,42.72,24.187,28.32,6.358
2,98,148.822,2.48,-0.852,112.969,89.107,196.329,51.108,31.385,29.967,5.237
2,110,154.858,2.581,-0.781,128.413,89.989,189.402,50.22,30.232,27.313,5.273
2,118,159.289,2.655,-0.737,149.091,92.027,188.383,54.489,36.125,22.091,5.014
2,118,159.289,2.655,-0.737,149.091,92.027,188.383,54.489,36.125,22.091,5.014
2,118,159.289,2.655,-0.737,149.091,92.027,188.383,54.489,36.125,22.091,5.014
2,118,159.289,2.655,-0.737,149.091,92.027,188.383,54.489,36.125,22.091,5.014
2,118,159.289,2.655,-0.737,149.091,92.027,188.383,54.489,36.125,22.091,5.014
2,118,159.289,2.655,-0.737,149.091,92.027,188.383,54.489,36.125,22.091,5.014
2,118,159.289,2.655,-0.737,149.091,92.027,188.383,54.489,36.125,22.091,5.014
2,118,159.289,2.655,-0.737,149.091,92.027,188.383,54.489,36.125,22.091,5.014
2,118,159.289,2.655,-0.737,149.091,92.027,188.383,54.489,36.125,22.091,5.014
2,118,159.289,2.655,-0.737,149.091,92.027,188.383,54.489,36.125,22.091,5.014
2,118,159.289,2.655,-0.737,149.091,92.027,188.383,54.489,36.125,22.091,5.014
2,118,159.289,2.655,-0.737,149.091,92.027,188.383,54.489,36.125,22.091,5.014
2,118,159.289,2.655,-0.737,149.091,92.027,188.383,54.489,36.125,22.091,5.014
2,118,159.289,2.655,-0.737,149.091,92.027,188.383,54.489,36.125,22.091,5.014
2,118,159.289,2.655,-0.737,149.091,92.027,188.383,54.489,36.125,22.091,5.014
2,118,159.289,2.655,-0.737,149.091,92.027,188.383,54.489,36.125,22.091,5.014
2,118,159.289,2.655,-0.737,149.091,92.027,188.383,54.489,36.125,22.091,5.014
2,118,159.289,2.655,-0.737,149.091,92.027,188.383,54.489,36.125,22.091,5.014
2,118,159.289,2.655,-0.737,149.091,92.027,188.383,54.489,36.125,22.091,5.014
2,118,159.289,2.655,-0.737,149.091,92.027,188.383,54.489,36.125,22.091,5.014
2,118,159.289,2.655,-0.737,149.091,92.027,188.383,54.489,36.125,22.091,5.014
2,118,159.289,2.655,-0.737,149.091,92.027,188.383,54.489,36.125,22.091,5.014
2,118,159.289,2.655,-0.737,149.091,92.027,188.383,54.489,36.125,22.091,5.014
2,118,159.289,2.655,-0.737,149.091,92.027,188.383,54.489,36.125,22.091,5.014
2,118,159.289,2.655,-0.737,149.091,92.027,188.383,54.489,36.125,22.091,5.014
2,118,159.289,2.655,-0.737,149.091,92.027,188.383,54.489,36.125,22.091,5.014
2,118,159.289,2.655,-0.737,149.091,92.027,188.383,54.489,36.125,22.091,5.014
2,118,159.289,2.655,-0.737,149.091,92.027,188.383,54.489,36.125,22.091,5.014
2,101,144.257,2.404,-0.795,172.363,93.52,188.003,57.983,41.617,24.515,4.544
2,108,145.165,2.419,-0.732,171.172,94.847,186.024,58.728,41.881,23.77,4.487
2,115,146.649,2.444,-0.669,175.137,97.949,186.454,64.537,47.508,26.401,4.04
2,118,146.605,2.443,-0.635,177.654,99.85,184.784,70.725,50.249,26.926,3.748
2,122,148.691,2.478,-0.609,183.003,102.215,182.584,70.725,53.852,32.016,3.498
2,122,147.557,2.459,-0.597,192.13,106.231,186.132,73.756,58.669,35.384,3.328
2,124,147.567,2.459,-0.573,197.74,109.041,182.888,76.694,61.294,37.483,3.127
2,121,143.422,2.39,-0.567,207.885,110.259,180.499,74.632,58.6,36.878,3.183
2,121,142.888,2.381,-0.561,218.179,112.045,180.25,77.104,65.391,47.202,2.851
2,117,138.438,2.307,-0.564,230.098,113.864,177.116,77.389,65.552,44.944,2.828
2,117,137.906,2.298,-0.558,244.199,115.313,176.615,79.756,70.007,48.877,2.667
2,111,136.242,2.271,-0.619,242.942,119.097,176.23,82.735,75.895,55.902,2.464
2,115,142.411,2.374,-0.631,251.287,115.521,173.589,78.262,75.286,58.6,2.455
2,115,142.411,2.374,-0.631,251.287,115.521,173.589,78.262,75.286,58.6,2.455
2,115,142.411,2.374,-0.631,251.287,115.521,173.589,78.262,75.286,58.6,2.455
2,115,142.411,2.374,-0.631,251.287,115.521,173.589,78.262,75.286,58.6,2.455
2,115,142.411,2.374,-0.631,251.287,115.521,173.589,78.262,75.286,58.6,2.455
2,115,142.411,2.374,-0.631,251.287,115.521,173.589,78.262,75.286,58.6,2.455
2,115,142.411,2.374,-0.631,251.287,115.521,173.589,78.262,75.286,58.6,2.455
2,115,142.411,2.374,-0.631,251.287,115.521,173.589,78.262,75.286,58.6,2.455
2,115,142.411,2.374,-0.631,251.287,115.521,173.589,78.262,75.286,58.6,2.455
2,115,142.411,2.374,-0.631,251.287,115.521,173.589,78.262,75.286,58.6,2.455
2,115,142.411,2.374,-0.631,251.287,115.521,173.589,78.262,75.286,58.6,2.455
2,115,142.411,2.374,-0.631,251.287,115.521,173.589,78.262,75.286,58.6,2.455
2,115,142.411,2.374,-0.631,251.287,115.521,173.589,78.262,75.286,58.6,2.455
2,115,142.411,2.374,-0.631,251.287,115.521,173.589,78.262,75.286,58.6,2.455
2,115,142.411,2.374,-0.631,251.287,115.521,173.589,78.262,75.286,58.6,2.455
2,115,142.411,2.374,-0.631,251.287,115.521,173.589,78.262,75.286,58.6,2.455
2,115,142.411,2.374,-0.631,251.287,115.521,173.589,78.262,75.286,58.6,2.455
2,115,142.411,2.374,-0.631,251.287,115.521,173.589,78.262,75.286,58.6,2.455
2,115,142.411,2.374,-0.631,251.287,115.521,173.589,78.262,75.286,58.6,2.455
2,115,142.411,2.374,-0.631,251.287,115.521,173.589,78.262,75.286,58.6,2.455
2,115,142.411,2.374,-0.631,251.287,115.521,173.589,78.262,75.286,58.6,2.455
2,115,142.411,2.374,-0.631,251.287,115.521,173.589,78.262,75.286,58.6,2.455
2,115,142.411,2.374,-0.631,251.287,115.521,173.589,78.262,75.286,58.6,2.455
2,74,122.801,2.047,-0.924,143.136,117.29,177.003,83.672,75.961,61.465,2.402
2,61,118.849,1.981,-1.032,100.975,115.0,179.569,84.309,78.339,62.968,2.388
2,46,127.581,2.126,-1.202,73.027,115.209,180.014,85.094,76.158,64.514,2.392
2,52,118.966,1.983,-1.118,114.63,112.414,180.006,84.309,75.313,64.846,2.406
2,34,111.319,1.855,-1.26,149.817,114.547,179.836,88.255,79.624,66.219,2.305
2,29,109.895,1.832,-1.304,181.618,118.727,182.609,90.139,82.037,68.659,2.275
2,19,105.721,1.762,-1.39,205.866,120.739,184.505,90.443,81.216,72.035,2.271
2,13,99.85,1.664,-1.44,220.493,123.309,188.905,95.21,86.145,77.466,2.19
2,14,101.966,1.699,-1.433,231.64,124.423,189.505,96.462,87.664,81.216,2.143
2,17,101.435,1.691,-1.402,229.452,125.539,186.003,100.568,86.122,79.076,2.1
2,26,101.39,1.69,-1.311,216.899,116.765,169.035,95.462,82.0,75.802,2.002
2,31,106.607,1.777,-1.276,202.485,109.202,92.228,90.022,79.158,70.0,1.157
2,36,109.11,1.819,-1.235,183.742,111.946,97.494,88.142,82.152,71.063,1.212
2,47,114.127,1.902,-1.146,159.765,111.946,90.255,83.024,77.233,68.007,1.186
2,49,118.596,1.977,-1.145,132.378,117.047,95.901,85.212,80.056,69.0,1.228
2,63,125.897,2.098,-1.047,112.071,108.157,106.508,85.0,74.0,59.0,1.466
2,67,128.798,2.147,-1.024,97.622,98.478,154.237,72.945,53.226,34.886,2.873
2,75,129.85,2.164,-0.955,78.772,104.101,160.031,79.404,62.169,40.719,2.634
2,78,134.848,2.247,-0.954,75.505,107.541,167.631,84.06,66.37,46.141,2.558
2,78,134.848,2.247,-0.954,75.505,107.541,167.631,84.06,66.37,46.141,2.558
2,78,134.848,2.247,-0.954,75.505,107.541,167.631,84.06,66.37,46.141,2.558
2,78,134.848,2.247,-0.954,75.505,107.541,167.631,84.06,66.37,46.141,2.558
2,78,134.848,2.247,-0.954,75.505,107.541,167.631,84.06,66.37,46.141,2.558
2,78,134.848,2.247,-0.954,75.505,107.541,167.631,84.06,66.37,46.141,2.558
2,78,134.848,2.247,-0.954,75.505,107.541,167.631,84.06,66.37,46.141,2.558
2,95,148.395,2.473,-0.876,178.62,111.772,172.63,92.087,71.344,50.606,2.42
2,97,147.411,2.457,-0.853,188.82,113.741,176.4,96.042,75.664,55.009,2.334
2,88,137.768,2.296,-0.878,189.447,111.508,184.491,98.737,76.322,53.339,2.423
2,81,123.329,2.055,-0.854,179.569,110.454,191.651,94.048,72.422,52.202,2.629
2,69,111.826,1.864,-0.906,166.138,111.508,193.662,94.493,72.622,51.088,2.663
2,64,101.671,1.695,-0.89,154.208,105.816,193.127,88.865,68.768,48.104,2.816
2,51,93.193,1.553,-0.992,145.086,102.083,187.883,82.073,59.414,43.267,3.051
2,45,84.06,1.401,-1.006,129.63,106.231,182.989,77.795,55.606,43.081,3.111
2,34,73.355,1.223,-1.089,119.971,93.338,179.424,77.82,58.822,51.0,2.869
2,29,64.846,1.081,-1.107,109.713,127.475,128.86,86.313,70.007,64.405,1.751
2,26,54.589,0.91,-1.074,101.178,94.895,76.026,64.498,46.098,26.401,1.665
2,22,47.413,0.79,-1.088,92.698,94.154,75.717,63.135,40.706,23.345,1.786
2,19,40.706,0.678,-1.085,79.931,87.664,150.296,63.071,41.785,20.125,3.608
2,18,34.986,0.583,-1.03,70.036,96.462,170.018,74.947,55.785,33.526,3.105
2,15,28.302,0.472,-1.012,56.639,105.342,179.201,81.597,60.877,39.051,2.962
2,11,25.495,0.425,-1.125,49.649,111.665,185.852,91.706,69.635,46.325,2.685
2,7,23.087,0.385,-1.263,43.046,115.169,190.394,92.347,73.246,50.448,2.644
2,2,24.083,0.401,-1.488,40.497,115.169,195.673,96.799,78.16,55.362,2.549
2,-9,29.411,0.49,-1.882,42.19,118.33,196.023,100.578,80.281,57.974,2.462
2,-15,37.162,0.619,-1.986,44.721,119.269,199.529,98.98,80.777,59.481,2.502
2,-24,44.102,0.735,-2.146,52.839,120.553,198.759,100.0,81.025,60.166,2.472
2,-36,48.836,0.814,-2.4,75.664,121.149,198.728,100.881,81.253,58.941,2.473
2,-1,3.162,0.053,-1.893,140.089,121.84,198.071,100.245,79.812,59.775,2.478
2,1,3.162,0.053,-1.249,139.843,121.491,199.449,99.328,81.253,60.166,2.485
2,1,2.236,0.037,-1.107,141.354,120.208,195.412,97.406,77.201,53.759,2.567
2,-6,6.0,0.1,3.142,136.624,120.208,194.61,95.859,73.082,50.596,2.659
2,-5,7.81,0.13,2.266,91.181,112.721,192.575,91.924,68.308,47.434,2.782
2,19,21.024,0.35,0.442,17.72,114.935,185.841,91.526,64.351,44.045,2.789
2,21,22.136,0.369,0.322,52.612,102.078,163.878,68.593,44.407,32.757,3.373
2,21,22.136,0.369,0.322,52.612,102.078,163.878,68.593,44.407,32.757,3.373
2,21,22.136,0.369,0.322,52.612,102.078,163.878,68.593,44.407,32.757,3.373
2,21,22.136,0.369,0.322,52.612,102.078,163.878,68.593,44.407,32.757,3.373
2,21,22.136,0.369,0.322,52.612,102.078,163.878,68.593,44.407,32.757,3.373
2,21,22.136,0.369,0.322,52.612,102.078,163.878,68.593,44.407,32.757,3.373
2,64,65.115,1.085,-0.185,231.64,70.831,166.087,84.155,59.682,55.606,2.498
2,53,53.339,0.889,-0.113,233.105,74.431,176.647,60.671,40.706,40.224,3.742
2,49,49.01,0.817,-0.02,227.783,71.063,184.101,59.841,40.706,40.0,3.93
2,47,47.011,0.784,0.021,218.689,93.648,187.883,60.0,38.601,43.139,3.977
2,41,41.049,0.684,-0.049,204.841,87.006,183.153,50.16,28.443,31.89,4.973
2,33,33.061,0.551,0.061,184.456,73.682,181.706,52.202,29.069,31.241,4.845
2,22,22.023,0.367,0.045,163.417,70.576,176.343,50.09,27.893,25.239,5.125
2,11,13.601,0.227,0.629,135.713,75.18,176.011,50.774,27.857,23.707,5.16
2,-5,7.81,0.13,2.266,103.092,77.421,175.285,52.697,29.547,26.401,4.84
2,-13,13.0,0.217,3.142,70.576,80.604,176.638,55.227,32.249,26.476,4.65
2,-33,33.541,0.559,-2.962,61.205,86.452,177.291,61.555,37.443,27.0,4.221
2,-5,5.831,0.097,2.601,144.451,87.046,179.234,64.382,41.617,31.145,3.921
2,-3,9.487,0.158,1.893,142.299,89.939,180.58,68.768,43.841,28.792,3.831
2,7,18.385,0.306,1.18,85.071,97.35,184.954,75.166,48.26,29.53,3.628
2,1,20.025,0.334,1.521,97.867,97.944,184.318,73.246,50.774,34.67,3.484
2,1,20.025,0.334,1.521,102.396,101.119,186.118,79.649,56.08,36.235,3.247
2,0,28.0,0.467,1.571,90.355,104.652,186.59,84.095,62.65,41.231,2.978
2,6,30.594,0.51,1.373,81.584,108.747,188.345,88.955,69.893,47.011,2.745
2,10,28.792,0.48,1.216,64.008,111.79,191.207,92.698,72.422,47.854,2.693
2,4,22.361,0.373,1.391,45.255,118.596,192.003,98.98,78.848,55.973,2.464
2,5,21.587,0.36,1.337,41.183,118.903,193.933,100.17,81.584,59.481,2.412
2,3,23.195,0.387,1.441,38.079,119.871,195.972,98.717,82.201,61.847,2.422
2,5,23.537,0.392,1.357,31.623,118.929,197.436,98.762,81.786,61.4,2.448
2,1,20.025,0.334,1.521,29.155,120.208,201.675,101.651,84.929,63.6,2.418
2,-3,18.248,0.304,1.736,24.083,122.381,199.585,101.39,86.683,66.219,2.355
2,-2,17.117,0.285,1.688,27.785,121.758,198.98,99.725,80.604,55.785,2.528
2,-9,20.125,0.335,2.034,33.302,120.702,190.413,94.705,73.682,55.714,2.549
2,-18,24.759,0.413,2.385,51.865,113.159,183.698,84.723,59.54,41.231,2.971
2,-29,31.016,0.517,2.779,84.865,102.396,144.18,87.596,69.462,64.327,1.954
2,-32,36.235,0.604,2.653,122.723,69.231,193.217,53.6,44.777,45.607,4.026
2,-50,54.626,0.91,2.727,256.798,84.202,200.744,71.84,57.689,55.0,3.264
2,-50,55.036,0.917,2.71,256.955,89.051,202.41,77.201,61.911,55.973,3.113
2,-38,43.909,0.732,2.617,245.752,78.638,201.762,75.71,62.177,57.983,3.09
2,-23,27.459,0.458,2.564,217.72,81.744,198.487,67.268,52.924,50.329,3.492
2,-7,14.765,0.246,2.065,179.003,101.005,201.326,76.42,59.615,59.548,3.088
2,8,13.601,0.227,0.942,131.7,89.006,200.449,74.33,55.714,55.227,3.246
2,8,13.601,0.227,0.942,131.7,89.006,200.449,74.33,55.714,55.227,3.246
2,8,13.601,0.227,0.942,131.7,89.006,200.449,74.33,55.714,55.227,3.246
2,8,13.601,0.227,0.942,131.7,89.006,200.449,74.33,55.714,55.227,3.246
2,8,13.601,0.227,0.942,131.7,89.006,200.449,74.33,55.714,55.227,3.246
2,8,13.601,0.227,0.942,131.7,89.006,200.449,74.33,55.714,55.227,3.246
2,8,13.601,0.227,0.942,131.7,89.006,200.449,74.33,55.714,55.227,3.246
2,37,83.63,1.394,1.112,73.498,112.641,203.855,83.726,65.552,61.074,2.907
2,42,79.076,1.318,1.011,80.808,86.093,205.65,72.56,49.041,49.578,3.604
2,41,81.988,1.366,1.047,89.107,79.404,193.662,52.393,30.265,31.401,5.094
2,38,90.377,1.506,1.137,103.73,76.694,181.334,50.12,26.571,25.807,5.307
2,46,101.074,1.685,1.098,159.878,71.176,176.182,53.226,27.893,24.698,4.995
2,37,95.462,1.591,1.173,238.254,68.71,176.182,49.193,24.739,24.413,5.374
2,35,88.238,1.471,1.163,289.111,70.235,176.045,49.93,25.495,22.825,5.375
2,29,108.931,1.816,1.301,333.096,68.797,174.003,51.624,26.401,19.235,5.367
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,30,125.634,2.094,1.33,325.558,67.417,172.142,53.254,27.203,17.72,5.26
2,23,55.946,0.932,-1.147,197.231,84.865,167.872,61.522,35.384,22.204,4.228
2,23,55.946,0.932,-1.147,197.231,84.865,167.872,61.522,35.384,22.204,4.228
2,-24,72.111,1.202,1.91,141.283,98.473,167.72,73.355,51.624,28.284,3.283
2,-38,68.505,1.142,2.159,96.628,110.463,165.711,86.377,63.561,38.013,2.645
2,-45,68.768,1.146,2.284,67.186,110.68,170.238,86.122,67.268,41.593,2.619
2,-41,61.62,1.027,2.299,55.009,110.164,178.331,94.366,79.025,51.352,2.38
2,-40,57.28,0.955,2.344,50.99,115.135,181.794,97.514,83.024,56.036,2.305
2,-31,53.824,0.897,2.185,48.6,122.123,190.224,101.203,88.051,61.294,2.278
2,-30,55.758,0.929,2.139,47.634,123.665,190.213,101.98,88.051,63.198,2.253
2,-32,59.363,0.989,2.14,39.357,123.369,194.456,107.079,92.087,71.176,2.158
2,-33,62.434,1.041,2.128,49.336,128.16,198.728,113.265,97.129,74.243,2.095
2,-35,57.009,0.95,2.232,50.478,129.449,203.039,115.209,97.252,76.322,2.109
2,-40,55.866,0.931,2.369,65.215,129.097,200.943,115.732,97.329,72.56,2.111
2,-39,55.154,0.919,2.356,82.68,130.602,203.217,116.181,99.408,76.236,2.089
2,-36,54.562,0.909,2.291,106.301,133.15,205.373,115.953,99.247,78.313,2.099
2,-72,93.723,1.562,2.447,259.131,135.059,206.867,118.068,101.124,77.233,2.094
2,-40,64.815,1.08,2.236,222.171,131.552,206.041,114.14,98.412,79.404,2.117
2,-40,64.815,1.08,2.236,222.171,131.552,206.041,114.14,98.412,79.404,2.117
2,-40,64.815,1.08,2.236,222.171,131.552,206.041,114.14,98.412,79.404,2.117
2,6,34.525,0.575,1.396,50.636,131.244,203.295,107.079,93.343,75.326,2.212
2,14,34.928,0.582,1.158,42.579,128.082,202.356,110.856,91.351,70.114,2.229
2,12,32.311,0.539,1.19,43.463,121.758,190.213,96.54,80.225,62.129,2.389
2,13,27.295,0.455,1.074,43.909,116.812,179.914,89.32,72.567,61.4,2.417
2,14,26.077,0.435,1.004,44.418,195.164,212.897,109.041,91.082,79.649,2.283
2,18,22.204,0.37,0.625,41.773,170.047,190.759,103.817,75.186,68.476,2.312
2,20,22.361,0.373,0.464,46.69,152.398,182.332,157.686,126.384,97.129,1.435
2,20,25.0,0.417,0.644,47.202,115.918,171.047,150.96,121.277,104.202,1.363
2,18,25.456,0.424,0.785,46.519,103.233,117.0,77.389,45.177,47.011,2.07
2,20,26.249,0.437,0.704,42.72,83.678,73.055,44.407,26.0,7.071,2.829
2,20,23.854,0.398,0.576,34.785,78.447,89.554,76.837,64.846,48.042,1.416
2,14,17.804,0.297,0.666,26.077,71.512,89.022,85.088,74.967,63.151,1.197
2,13,14.765,0.246,0.494,17.804,72.125,68.476,55.218,43.046,49.092,1.394
2,9,9.22,0.154,0.219,7.071,123.879,156.774,158.449,147.275,132.098,1.074
2,6,9.22,0.154,-0.862,12.083,118.533,126.59,89.185,68.154,44.598,1.881
2,0,12.0,0.2,-1.571,22.361,119.038,140.911,85.586,61.911,42.012,2.231
2,-4,10.77,0.18,-1.951,43.046,112.294,152.069,83.6,63.253,45.277,2.374
2,3,5.831,0.097,-1.03,53.038,111.072,153.629,81.566,64.203,47.707,2.382
2,3,6.708,0.112,-1.107,61.522,108.074,159.088,73.783,55.009,39.56,2.835
2,6,10.817,0.18,-0.983,60.811,109.124,170.47,70.711,48.795,32.558,3.363
2,6,11.662,0.194,-1.03,58.796,103.276,175.308,71.449,48.083,33.242,3.443
2,13,15.811,0.264,-0.606,59.548,106.151,184.765,77.156,53.814,40.0,3.242
2,12,15.0,0.25,-0.644,54.203,117.597,192.608,85.428,65.605,50.774,2.863
